dist_code,date,sector,investment in cr,number_of_employees,district,month,quarter,fiscal_year
21_3,01-01-2020,Granite and Stone Crushing,0.53,30,Jangoan,Jan,Q4,2019
15_1,01-01-2020,"Real Estate,Industrial Parks and IT Buildings",394.0,57000,Rangareddy,Jan,Q4,2019
15_3,01-01-2020,Granite and Stone Crushing,0.1493,15,Vikarabad,Jan,Q4,2019
15_3,01-01-2020,Others,0.9625,20,Vikarabad,Jan,Q4,2019
17_1,01-01-2020,Wood and Leather,2.74,50,Medak,Jan,Q4,2019
17_1,01-01-2020,Plastic and Rubber,1.07,5,Medak,Jan,Q4,2019
17_1,01-01-2020,Agro based incl Cold Storages,0.145,5,Medak,Jan,Q4,2019
21_7,01-01-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.1,10,Jayashankar Bhupalpally,Jan,Q4,2019
22_1,01-01-2020,Engineering,0.15,8,Khammam,Jan,Q4,2019
22_1,01-01-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.042,10,Khammam,Jan,Q4,2019
22_1,01-01-2020,Beverages,0.108,4,Khammam,Jan,Q4,2019
22_1,01-01-2020,Agro based incl Cold Storages,3.542,42,Khammam,Jan,Q4,2019
21_2,01-01-2020,Agro based incl Cold Storages,2.522,26,Warangal,Jan,Q4,2019
20_1,01-01-2020,Agro based incl Cold Storages,0.433,23,Karimnagar,Jan,Q4,2019
21_7,01-01-2020,Food Processing,0.25,20,Jayashankar Bhupalpally,Jan,Q4,2019
15_1,01-01-2020,Wood and Leather,0.84,51,Rangareddy,Jan,Q4,2019
15_1,01-01-2020,Solar and Other Renewable Energy,19.87,60,Rangareddy,Jan,Q4,2019
15_1,01-01-2020,Plastic and Rubber,1.8,13,Rangareddy,Jan,Q4,2019
15_3,01-01-2020,Food Processing,0.128,13,Vikarabad,Jan,Q4,2019
22_2,01-01-2020,Engineering,0.315,18,Bhadradri Kothagudem,Jan,Q4,2019
18_2,01-01-2020,Food Processing,0.73,18,Kamareddy,Jan,Q4,2019
23_2,01-01-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.08,8,Suryapet,Jan,Q4,2019
15_2,01-01-2020,Electrical and Electronic Products,15.22,253,Medchal_Malkajgiri,Jan,Q4,2019
15_2,01-01-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",7.23,90,Medchal_Malkajgiri,Jan,Q4,2019
15_2,01-01-2020,Agro based incl Cold Storages,0.49,38,Medchal_Malkajgiri,Jan,Q4,2019
21_2,01-01-2020,Textiles,21.5576,352,Warangal,Jan,Q4,2019
21_2,01-01-2020,Paper and Printing,0.85,8,Warangal,Jan,Q4,2019
23_3,01-01-2020,Pharmaceuticals and Chemicals,4.95,79,Yadadri Bhuvanagiri,Jan,Q4,2019
21_2,01-01-2020,Granite and Stone Crushing,0.25,15,Warangal,Jan,Q4,2019
21_2,01-01-2020,Food Processing,0.04,4,Warangal,Jan,Q4,2019
21_2,01-01-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.1441,8,Warangal,Jan,Q4,2019
14_1,01-01-2020,Textiles,2.5,45,Mahabubnagar,Jan,Q4,2019
14_1,01-01-2020,Plastic and Rubber,146.25,250,Mahabubnagar,Jan,Q4,2019
14_1,01-01-2020,Pharmaceuticals and Chemicals,1.06,10,Mahabubnagar,Jan,Q4,2019
18_2,01-01-2020,Agro based incl Cold Storages,2.8925,15,Kamareddy,Jan,Q4,2019
18_2,01-01-2020,Engineering,0.02,2,Kamareddy,Jan,Q4,2019
17_2,01-01-2020,Wood and Leather,0.25,6,Sangareddy,Jan,Q4,2019
17_2,01-01-2020,R&D,4.0,50,Sangareddy,Jan,Q4,2019
15_2,01-01-2020,Engineering,17.1842,178,Medchal_Malkajgiri,Jan,Q4,2019
17_2,01-01-2020,Plastic and Rubber,0.1,4,Sangareddy,Jan,Q4,2019
23_2,01-01-2020,Engineering,1.0738,11,Suryapet,Jan,Q4,2019
15_2,01-01-2020,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",0.45,70,Medchal_Malkajgiri,Jan,Q4,2019
23_3,01-01-2020,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",3.85,50,Yadadri Bhuvanagiri,Jan,Q4,2019
23_3,01-01-2020,Food Processing,0.14,5,Yadadri Bhuvanagiri,Jan,Q4,2019
23_3,01-01-2020,Granite and Stone Crushing,1.65,33,Yadadri Bhuvanagiri,Jan,Q4,2019
15_2,01-01-2020,Wood and Leather,0.16,5,Medchal_Malkajgiri,Jan,Q4,2019
15_2,01-01-2020,Textiles,0.162,15,Medchal_Malkajgiri,Jan,Q4,2019
15_2,01-01-2020,R&D,10.3531,112,Medchal_Malkajgiri,Jan,Q4,2019
15_2,01-01-2020,Plastic and Rubber,4.36,96,Medchal_Malkajgiri,Jan,Q4,2019
23_3,01-01-2020,Agro based incl Cold Storages,0.08,3,Yadadri Bhuvanagiri,Jan,Q4,2019
15_2,01-01-2020,Pharmaceuticals and Chemicals,84.5945,403,Medchal_Malkajgiri,Jan,Q4,2019
15_2,01-01-2020,Paper and Printing,14.2,95,Medchal_Malkajgiri,Jan,Q4,2019
20_4,01-01-2020,Agro based incl Cold Storages,0.4,12,Peddapalli,Jan,Q4,2019
15_2,01-01-2020,Others,0.2,10,Medchal_Malkajgiri,Jan,Q4,2019
15_2,01-01-2020,Granite and Stone Crushing,0.44,10,Medchal_Malkajgiri,Jan,Q4,2019
18_1,01-01-2020,Agro based incl Cold Storages,0.97,32,Nizamabad,Jan,Q4,2019
18_1,01-01-2020,Electrical and Electronic Products,0.08,5,Nizamabad,Jan,Q4,2019
18_1,01-01-2020,Engineering,1.1605,29,Nizamabad,Jan,Q4,2019
18_1,01-01-2020,Food Processing,0.07,4,Nizamabad,Jan,Q4,2019
23_2,01-01-2020,Granite and Stone Crushing,3.035,30,Suryapet,Jan,Q4,2019
17_2,01-01-2020,Pharmaceuticals and Chemicals,0.4,19,Sangareddy,Jan,Q4,2019
23_3,01-01-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.5,12,Yadadri Bhuvanagiri,Jan,Q4,2019
17_2,01-01-2020,Granite and Stone Crushing,3.66,35,Sangareddy,Jan,Q4,2019
17_3,01-01-2020,Pharmaceuticals and Chemicals,0.63,10,Siddipet,Jan,Q4,2019
23_1,01-01-2020,Agro based incl Cold Storages,0.24,9,Nalgonda,Jan,Q4,2019
23_1,01-01-2020,Food Processing,8.5532,49,Nalgonda,Jan,Q4,2019
17_2,01-01-2020,Others,0.2,50,Sangareddy,Jan,Q4,2019
17_3,01-01-2020,Others,1.9,50,Siddipet,Jan,Q4,2019
17_3,01-01-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.7501,8,Siddipet,Jan,Q4,2019
21_2,01-01-2020,Beverages,0.06,2,Warangal,Jan,Q4,2019
23_1,01-01-2020,Textiles,4.9,10,Nalgonda,Jan,Q4,2019
19_1,01-01-2020,Beverages,0.07,6,Adilabad,Jan,Q4,2019
20_4,01-01-2020,Engineering,0.1043,14,Peddapalli,Jan,Q4,2019
20_4,01-01-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.2,6,Peddapalli,Jan,Q4,2019
19_1,01-01-2020,Textiles,0.014,0,Adilabad,Jan,Q4,2019
14_1,01-01-2020,Agro based incl Cold Storages,3.49,10,Mahabubnagar,Jan,Q4,2019
17_2,01-01-2020,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",0.55,10,Sangareddy,Jan,Q4,2019
17_2,01-01-2020,Engineering,14.276,303,Sangareddy,Jan,Q4,2019
17_2,01-01-2020,Electrical and Electronic Products,3.0813,83,Sangareddy,Jan,Q4,2019
17_2,01-01-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.638,14,Sangareddy,Jan,Q4,2019
14_1,01-01-2020,Engineering,9.4745,205,Mahabubnagar,Jan,Q4,2019
15_3,01-02-2020,Agro based incl Cold Storages,0.19,6,Vikarabad,Feb,Q4,2019
17_3,01-02-2020,Agro based incl Cold Storages,0.82,33,Siddipet,Feb,Q4,2019
18_1,01-02-2020,Food Processing,3.664,43,Nizamabad,Feb,Q4,2019
17_3,01-02-2020,R&D,34.8,100,Siddipet,Feb,Q4,2019
17_3,01-02-2020,Paper and Printing,9.175,60,Siddipet,Feb,Q4,2019
17_3,01-02-2020,Granite and Stone Crushing,0.14,5,Siddipet,Feb,Q4,2019
17_3,01-02-2020,Food Processing,0.0,10,Siddipet,Feb,Q4,2019
21_5,01-02-2020,Agro based incl Cold Storages,0.176,10,Mahabubabad,Feb,Q4,2019
15_3,01-02-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.157,8,Vikarabad,Feb,Q4,2019
21_5,01-02-2020,Food Processing,0.191,7,Mahabubabad,Feb,Q4,2019
21_5,01-02-2020,Granite and Stone Crushing,1.0288,20,Mahabubabad,Feb,Q4,2019
15_3,01-02-2020,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",0.4,20,Vikarabad,Feb,Q4,2019
14_1,01-02-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.12,20,Mahabubnagar,Feb,Q4,2019
15_3,01-02-2020,Granite and Stone Crushing,0.279,15,Vikarabad,Feb,Q4,2019
16_1,01-02-2020,Engineering,0.9,50,Hyderabad,Feb,Q4,2019
20_2,01-02-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.355,12,Jagtial,Feb,Q4,2019
20_2,01-02-2020,Beverages,0.1,4,Jagtial,Feb,Q4,2019
20_2,01-02-2020,Agro based incl Cold Storages,0.331,12,Jagtial,Feb,Q4,2019
20_2,01-02-2020,Food Processing,0.9235,49,Jagtial,Feb,Q4,2019
20_2,01-02-2020,Wood and Leather,0.15,4,Jagtial,Feb,Q4,2019
14_1,01-02-2020,Paper and Printing,3.83,15,Mahabubnagar,Feb,Q4,2019
21_7,01-02-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.28,18,Jayashankar Bhupalpally,Feb,Q4,2019
21_7,01-02-2020,Food Processing,0.242,8,Jayashankar Bhupalpally,Feb,Q4,2019
14_1,01-02-2020,Others,3.38,40,Mahabubnagar,Feb,Q4,2019
18_1,01-02-2020,Agro based incl Cold Storages,0.2156,4,Nizamabad,Feb,Q4,2019
18_1,01-02-2020,Engineering,0.0,20,Nizamabad,Feb,Q4,2019
14_1,01-02-2020,Food Processing,3.3559,22,Mahabubnagar,Feb,Q4,2019
14_1,01-02-2020,Electrical and Electronic Products,1.3991,29,Mahabubnagar,Feb,Q4,2019
15_3,01-02-2020,Pharmaceuticals and Chemicals,4.95,50,Vikarabad,Feb,Q4,2019
15_3,01-02-2020,Food Processing,0.127,9,Vikarabad,Feb,Q4,2019
17_2,01-02-2020,Paper and Printing,0.95,20,Sangareddy,Feb,Q4,2019
23_3,01-02-2020,Granite and Stone Crushing,0.15,10,Yadadri Bhuvanagiri,Feb,Q4,2019
15_1,01-02-2020,"Real Estate,Industrial Parks and IT Buildings",17793.3508,25419,Rangareddy,Feb,Q4,2019
18_2,01-02-2020,Others,0.62,15,Kamareddy,Feb,Q4,2019
19_4,01-02-2020,Paper and Printing,65.0,111,Kumurambheem Asifabad,Feb,Q4,2019
19_4,01-02-2020,Food Processing,0.04,5,Kumurambheem Asifabad,Feb,Q4,2019
19_4,01-02-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.53,16,Kumurambheem Asifabad,Feb,Q4,2019
14_5,01-02-2020,Food Processing,0.15,10,Narayanpet,Feb,Q4,2019
19_1,01-02-2020,Food Processing,0.071,5,Adilabad,Feb,Q4,2019
19_3,01-02-2020,Plastic and Rubber,0.15,8,Mancherial,Feb,Q4,2019
19_3,01-02-2020,Paper and Printing,0.25,5,Mancherial,Feb,Q4,2019
19_3,01-02-2020,Food Processing,1.0781,33,Mancherial,Feb,Q4,2019
19_3,01-02-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.25,8,Mancherial,Feb,Q4,2019
22_2,01-02-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",1.0024,9,Bhadradri Kothagudem,Feb,Q4,2019
22_2,01-02-2020,Pharmaceuticals and Chemicals,4.9825,55,Bhadradri Kothagudem,Feb,Q4,2019
23_1,01-02-2020,Plastic and Rubber,1.35,10,Nalgonda,Feb,Q4,2019
18_2,01-02-2020,Food Processing,12.694,50,Kamareddy,Feb,Q4,2019
23_1,01-02-2020,Food Processing,1.0896,18,Nalgonda,Feb,Q4,2019
14_4,01-02-2020,Granite and Stone Crushing,0.64,9,Wanaparthy,Feb,Q4,2019
17_2,01-02-2020,Textiles,4.0,40,Sangareddy,Feb,Q4,2019
17_2,01-02-2020,R&D,21.35,773,Sangareddy,Feb,Q4,2019
19_2,01-02-2020,Pharmaceuticals and Chemicals,0.4,20,Nirmal,Feb,Q4,2019
19_2,01-02-2020,Granite and Stone Crushing,0.1,9,Nirmal,Feb,Q4,2019
19_2,01-02-2020,Food Processing,0.42,10,Nirmal,Feb,Q4,2019
19_2,01-02-2020,Engineering,0.0,5,Nirmal,Feb,Q4,2019
17_2,01-02-2020,Plastic and Rubber,0.175,11,Sangareddy,Feb,Q4,2019
17_2,01-02-2020,Pharmaceuticals and Chemicals,9.0758,71,Sangareddy,Feb,Q4,2019
17_2,01-02-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",8.2511,65,Sangareddy,Feb,Q4,2019
17_2,01-02-2020,Engineering,1.6289,355,Sangareddy,Feb,Q4,2019
17_2,01-02-2020,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",0.31,16,Sangareddy,Feb,Q4,2019
17_2,01-02-2020,Others,6.4945,32,Sangareddy,Feb,Q4,2019
23_1,01-02-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.1,4,Nalgonda,Feb,Q4,2019
18_2,01-02-2020,Agro based incl Cold Storages,5.51,35,Kamareddy,Feb,Q4,2019
14_2,01-02-2020,Food Processing,0.96,9,Jogulamba Gadwal,Feb,Q4,2019
23_2,01-02-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",58.5,950,Suryapet,Feb,Q4,2019
15_1,01-02-2020,Plastic and Rubber,10.1498,40,Rangareddy,Feb,Q4,2019
15_1,01-02-2020,Pharmaceuticals and Chemicals,11.5307,120,Rangareddy,Feb,Q4,2019
15_1,01-02-2020,Paper and Printing,13.0,48,Rangareddy,Feb,Q4,2019
15_1,01-02-2020,Others,1.5785,30,Rangareddy,Feb,Q4,2019
15_1,01-02-2020,Granite and Stone Crushing,11.8006,30,Rangareddy,Feb,Q4,2019
15_1,01-02-2020,Food Processing,0.84,85,Rangareddy,Feb,Q4,2019
15_1,01-02-2020,Engineering,11.906,134,Rangareddy,Feb,Q4,2019
15_1,01-02-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",1.2066,28,Rangareddy,Feb,Q4,2019
15_1,01-02-2020,Agro based incl Cold Storages,0.0,10,Rangareddy,Feb,Q4,2019
23_3,01-02-2020,Plastic and Rubber,0.01,8,Yadadri Bhuvanagiri,Feb,Q4,2019
23_3,01-02-2020,Pharmaceuticals and Chemicals,7.1538,121,Yadadri Bhuvanagiri,Feb,Q4,2019
23_3,01-02-2020,Food Processing,4.05,10,Yadadri Bhuvanagiri,Feb,Q4,2019
18_1,01-02-2020,Plastic and Rubber,0.04,4,Nizamabad,Feb,Q4,2019
23_3,01-02-2020,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",3.0,20,Yadadri Bhuvanagiri,Feb,Q4,2019
22_1,01-02-2020,Agro based incl Cold Storages,7.5139,54,Khammam,Feb,Q4,2019
20_1,01-02-2020,Textiles,0.23,15,Karimnagar,Feb,Q4,2019
20_1,01-02-2020,Granite and Stone Crushing,0.25,20,Karimnagar,Feb,Q4,2019
20_1,01-02-2020,Food Processing,0.921,68,Karimnagar,Feb,Q4,2019
20_1,01-02-2020,Engineering,0.8493,88,Karimnagar,Feb,Q4,2019
23_2,01-02-2020,Textiles,0.96,9,Suryapet,Feb,Q4,2019
20_1,01-02-2020,Agro based incl Cold Storages,0.854,60,Karimnagar,Feb,Q4,2019
22_1,01-02-2020,Engineering,0.27,4,Khammam,Feb,Q4,2019
22_1,01-02-2020,Food Processing,0.5699,39,Khammam,Feb,Q4,2019
22_1,01-02-2020,Granite and Stone Crushing,4.77,41,Khammam,Feb,Q4,2019
17_1,01-02-2020,Engineering,9.7983,90,Medak,Feb,Q4,2019
17_1,01-02-2020,Plastic and Rubber,0.45,10,Medak,Feb,Q4,2019
23_2,01-02-2020,Food Processing,0.948,12,Suryapet,Feb,Q4,2019
23_2,01-02-2020,Engineering,0.3618,10,Suryapet,Feb,Q4,2019
23_2,01-02-2020,Electrical and Electronic Products,1.5,50,Suryapet,Feb,Q4,2019
15_1,01-02-2020,Wood and Leather,0.24,20,Rangareddy,Feb,Q4,2019
21_2,01-02-2020,Textiles,19.16,405,Warangal,Feb,Q4,2019
20_1,01-02-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.9965,52,Karimnagar,Feb,Q4,2019
15_2,01-02-2020,Others,0.8,10,Medchal_Malkajgiri,Feb,Q4,2019
21_2,01-02-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.36,6,Warangal,Feb,Q4,2019
15_2,01-02-2020,"Real Estate,Industrial Parks and IT Buildings",50.0,10,Medchal_Malkajgiri,Feb,Q4,2019
15_2,01-02-2020,R&D,7.53,85,Medchal_Malkajgiri,Feb,Q4,2019
15_2,01-02-2020,Plastic and Rubber,5.7418,83,Medchal_Malkajgiri,Feb,Q4,2019
20_4,01-02-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.7,34,Peddapalli,Feb,Q4,2019
20_4,01-02-2020,Engineering,0.13,4,Peddapalli,Feb,Q4,2019
15_2,01-02-2020,Granite and Stone Crushing,0.25,6,Medchal_Malkajgiri,Feb,Q4,2019
20_4,01-02-2020,Textiles,0.23,4,Peddapalli,Feb,Q4,2019
20_3,01-02-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.125,15,Rajanna Sircilla,Feb,Q4,2019
20_3,01-02-2020,Food Processing,0.485,35,Rajanna Sircilla,Feb,Q4,2019
15_2,01-02-2020,Pharmaceuticals and Chemicals,8.438,205,Medchal_Malkajgiri,Feb,Q4,2019
15_2,01-02-2020,Paper and Printing,7.885,63,Medchal_Malkajgiri,Feb,Q4,2019
20_3,01-02-2020,Granite and Stone Crushing,0.5,40,Rajanna Sircilla,Feb,Q4,2019
20_3,01-02-2020,Textiles,0.1925,10,Rajanna Sircilla,Feb,Q4,2019
20_3,01-02-2020,Agro based incl Cold Storages,0.25,15,Rajanna Sircilla,Feb,Q4,2019
20_3,01-02-2020,Wood and Leather,0.245,10,Rajanna Sircilla,Feb,Q4,2019
15_2,01-02-2020,Food Processing,11.8909,179,Medchal_Malkajgiri,Feb,Q4,2019
15_2,01-02-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.12,5,Medchal_Malkajgiri,Feb,Q4,2019
21_2,01-02-2020,Pharmaceuticals and Chemicals,0.603,5,Warangal,Feb,Q4,2019
21_2,01-02-2020,Granite and Stone Crushing,4.8614,16,Warangal,Feb,Q4,2019
21_3,01-02-2020,Agro based incl Cold Storages,0.51,7,Jangoan,Feb,Q4,2019
15_2,01-02-2020,Engineering,10.0883,147,Medchal_Malkajgiri,Feb,Q4,2019
20_4,01-02-2020,Wood and Leather,0.12,4,Peddapalli,Feb,Q4,2019
21_2,01-02-2020,Food Processing,0.15,0,Warangal,Feb,Q4,2019
21_2,01-02-2020,Engineering,3.5195,132,Warangal,Feb,Q4,2019
20_4,01-02-2020,Agro based incl Cold Storages,0.04,2,Peddapalli,Feb,Q4,2019
20_4,01-02-2020,Beverages,0.13,6,Peddapalli,Feb,Q4,2019
19_1,01-03-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.17,17,Adilabad,Mar,Q4,2019
23_2,01-03-2020,Agro based incl Cold Storages,0.19,5,Suryapet,Mar,Q4,2019
23_2,01-03-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",2.5495,28,Suryapet,Mar,Q4,2019
15_2,01-03-2020,Electrical and Electronic Products,8.6099,359,Medchal_Malkajgiri,Mar,Q4,2019
15_2,01-03-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.818,34,Medchal_Malkajgiri,Mar,Q4,2019
17_2,01-03-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.95,30,Sangareddy,Mar,Q4,2019
17_2,01-03-2020,Engineering,5.7707,31,Sangareddy,Mar,Q4,2019
19_1,01-03-2020,Food Processing,0.218,20,Adilabad,Mar,Q4,2019
15_2,01-03-2020,Engineering,12.9778,220,Medchal_Malkajgiri,Mar,Q4,2019
15_2,01-03-2020,Paper and Printing,13.86,109,Medchal_Malkajgiri,Mar,Q4,2019
15_2,01-03-2020,Others,3.0235,10,Medchal_Malkajgiri,Mar,Q4,2019
20_2,01-03-2020,Engineering,0.16,4,Jagtial,Mar,Q4,2019
20_2,01-03-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.402,14,Jagtial,Mar,Q4,2019
14_2,01-03-2020,Agro based incl Cold Storages,0.3639,9,Jogulamba Gadwal,Mar,Q4,2019
18_1,01-03-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.06,7,Nizamabad,Mar,Q4,2019
14_2,01-03-2020,Food Processing,1.81,18,Jogulamba Gadwal,Mar,Q4,2019
20_2,01-03-2020,Beverages,0.275,12,Jagtial,Mar,Q4,2019
20_2,01-03-2020,Agro based incl Cold Storages,0.202,8,Jagtial,Mar,Q4,2019
15_2,01-03-2020,Plastic and Rubber,2.5627,79,Medchal_Malkajgiri,Mar,Q4,2019
15_2,01-03-2020,Pharmaceuticals and Chemicals,78.04,370,Medchal_Malkajgiri,Mar,Q4,2019
22_1,01-03-2020,Granite and Stone Crushing,12.6499,72,Khammam,Mar,Q4,2019
19_3,01-03-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.07,8,Mancherial,Mar,Q4,2019
19_3,01-03-2020,Engineering,0.5069,27,Mancherial,Mar,Q4,2019
19_3,01-03-2020,Food Processing,0.135,19,Mancherial,Mar,Q4,2019
19_3,01-03-2020,Granite and Stone Crushing,2.3874,40,Mancherial,Mar,Q4,2019
19_3,01-03-2020,Paper and Printing,0.14,3,Mancherial,Mar,Q4,2019
15_2,01-03-2020,Food Processing,3.585,24,Medchal_Malkajgiri,Mar,Q4,2019
22_1,01-03-2020,Food Processing,1.335,9,Khammam,Mar,Q4,2019
20_3,01-03-2020,Beverages,0.1825,12,Rajanna Sircilla,Mar,Q4,2019
22_1,01-03-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.82,39,Khammam,Mar,Q4,2019
21_2,01-03-2020,Agro based incl Cold Storages,0.58,12,Warangal,Mar,Q4,2019
21_2,01-03-2020,Beverages,0.02,2,Warangal,Mar,Q4,2019
20_4,01-03-2020,Beverages,0.05,2,Peddapalli,Mar,Q4,2019
18_1,01-03-2020,Granite and Stone Crushing,0.1111,4,Nizamabad,Mar,Q4,2019
18_1,01-03-2020,Food Processing,2.1,30,Nizamabad,Mar,Q4,2019
23_1,01-03-2020,Agro based incl Cold Storages,0.15,20,Nalgonda,Mar,Q4,2019
23_1,01-03-2020,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",0.91,10,Nalgonda,Mar,Q4,2019
20_4,01-03-2020,Agro based incl Cold Storages,0.78,5,Peddapalli,Mar,Q4,2019
23_1,01-03-2020,Food Processing,1.0601,15,Nalgonda,Mar,Q4,2019
15_3,01-03-2020,Food Processing,0.1977,9,Vikarabad,Mar,Q4,2019
15_3,01-03-2020,Granite and Stone Crushing,0.37,25,Vikarabad,Mar,Q4,2019
15_2,01-03-2020,Agro based incl Cold Storages,0.4,10,Medchal_Malkajgiri,Mar,Q4,2019
14_1,01-03-2020,Solar and Other Renewable Energy,0.95,15,Mahabubnagar,Mar,Q4,2019
23_1,01-03-2020,Wood and Leather,0.058,2,Nalgonda,Mar,Q4,2019
18_2,01-03-2020,Agro based incl Cold Storages,3.165,13,Kamareddy,Mar,Q4,2019
18_1,01-03-2020,Agro based incl Cold Storages,0.22,6,Nizamabad,Mar,Q4,2019
15_3,01-03-2020,Beverages,0.05,3,Vikarabad,Mar,Q4,2019
19_4,01-03-2020,Food Processing,0.201,3,Kumurambheem Asifabad,Mar,Q4,2019
19_4,01-03-2020,Engineering,0.13,3,Kumurambheem Asifabad,Mar,Q4,2019
23_2,01-03-2020,Food Processing,0.7,7,Suryapet,Mar,Q4,2019
22_1,01-03-2020,Agro based incl Cold Storages,0.984,20,Khammam,Mar,Q4,2019
21_3,01-03-2020,Wood and Leather,0.028,2,Jangoan,Mar,Q4,2019
21_3,01-03-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.1091,8,Jangoan,Mar,Q4,2019
21_3,01-03-2020,Agro based incl Cold Storages,0.539,14,Jangoan,Mar,Q4,2019
20_3,01-03-2020,Agro based incl Cold Storages,0.4625,27,Rajanna Sircilla,Mar,Q4,2019
20_2,01-03-2020,Food Processing,0.6525,38,Jagtial,Mar,Q4,2019
17_2,01-03-2020,Food Processing,6.3374,10,Sangareddy,Mar,Q4,2019
17_2,01-03-2020,Granite and Stone Crushing,7.0,250,Sangareddy,Mar,Q4,2019
17_2,01-03-2020,Paper and Printing,1.1,30,Sangareddy,Mar,Q4,2019
17_2,01-03-2020,Pharmaceuticals and Chemicals,1.25,10,Sangareddy,Mar,Q4,2019
15_2,01-03-2020,Beverages,0.2,4,Medchal_Malkajgiri,Mar,Q4,2019
14_2,01-03-2020,Paper and Printing,0.46,6,Jogulamba Gadwal,Mar,Q4,2019
14_2,01-03-2020,Pharmaceuticals and Chemicals,0.68,9,Jogulamba Gadwal,Mar,Q4,2019
17_1,01-03-2020,Food Processing,0.84,20,Medak,Mar,Q4,2019
17_1,01-03-2020,Engineering,1.64,15,Medak,Mar,Q4,2019
17_2,01-03-2020,Plastic and Rubber,1.8631,29,Sangareddy,Mar,Q4,2019
17_2,01-03-2020,Textiles,2.84,45,Sangareddy,Mar,Q4,2019
17_2,01-03-2020,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",9.9682,212,Sangareddy,Mar,Q4,2019
21_5,01-03-2020,Textiles,0.077,3,Mahabubabad,Mar,Q4,2019
18_1,01-03-2020,Engineering,0.03,1,Nizamabad,Mar,Q4,2019
21_5,01-03-2020,Granite and Stone Crushing,2.035,25,Mahabubabad,Mar,Q4,2019
15_1,01-03-2020,Textiles,0.03,80,Rangareddy,Mar,Q4,2019
15_1,01-03-2020,Wood and Leather,0.476,70,Rangareddy,Mar,Q4,2019
20_1,01-03-2020,Food Processing,0.41,13,Karimnagar,Mar,Q4,2019
23_3,01-03-2020,Agro based incl Cold Storages,0.08,3,Yadadri Bhuvanagiri,Mar,Q4,2019
21_2,01-03-2020,Textiles,5.7,120,Warangal,Mar,Q4,2019
21_2,01-03-2020,Plastic and Rubber,0.6299,19,Warangal,Mar,Q4,2019
23_3,01-03-2020,Engineering,0.45,40,Yadadri Bhuvanagiri,Mar,Q4,2019
20_1,01-03-2020,Engineering,0.2025,10,Karimnagar,Mar,Q4,2019
23_3,01-03-2020,Food Processing,0.502,4,Yadadri Bhuvanagiri,Mar,Q4,2019
19_2,01-03-2020,Food Processing,1.2,27,Nirmal,Mar,Q4,2019
23_3,01-03-2020,Granite and Stone Crushing,0.9121,10,Yadadri Bhuvanagiri,Mar,Q4,2019
21_2,01-03-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.1,5,Warangal,Mar,Q4,2019
